Age,Candidate,Constituency_Name,Constituency_No,Constituency_Type,Contested,DelimID,Deposit_Lost,District_Name,ENOP,Electors,Incumbent,Last_Constituency_Name,Last_Party_ID,Margin,Votes,Margin_Percentage,MyNeta_education,N_Cand,No_Terms,Party,Party_ID,Party_Type_TCPD,Poll_No,Position,Recontest,Same_Constituency,Same_Party,Sex,Sub_Region,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Turncoat,Turnout_Percentage,Valid_Votes,Vote_Share_Percentage,Votes,last_poll,pid,username,id,displayname,description,verified,created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,protected,profileImageUrl,profileBannerUrl,username,party,district_code
55,DR. D. C. VERMA,MEERGANJ,119,GEN,4,4,no,BAREILLY,2.44,340266,TRUE,MEERGANJ,1605,32480,116435,14.22,Post Graduate,7,2,BJP,1605,National Party,0,1,TRUE,TRUE,TRUE,M,ROHILKHAND,Liberal Profession or Professional,Doctor,,,FALSE,67.12,228387,50.98,116435,TRUE,AEUP101549,DrDCVerma2,1274392200374149121,Dr. D. C. Verma,"MLA 119, Meerganj, Bareilly;
Chairman, Uttar Pradesh Veterinary Council;
Member, Veterinary Council of India",TRUE,2020-06-20T17:22:44+00:00,387,44,273,96,0,233,"Bareilly, India",FALSE,https://pbs.twimg.com/profile_images/1293028146048991232/-imlqtIY_normal.jpg,https://pbs.twimg.com/profile_banners/1274392200374149121/1635849066,DrDCVerma2,bjp,BRL
69,BAHORAN LAL MAURYA,BHOJIPURA,120,GEN,5,4,no,BAREILLY,2.5,378655,TRUE,BHOJIPURA,1605,83084,109993,31.92,Graduate,5,1,BJP,1605,National Party,0,2,TRUE,TRUE,TRUE,M,ROHILKHAND,Business,,Agriculture,,FALSE,68.73,260250,42.26,109993,TRUE,AEUP103368,BahoranLMaurya,1042419301557272578,Bahoran Lal Maurya,"विधायक (भाजपा) १२० भोजीपुरा विधानसभा, Ex. Minister U.P. Govt. and Ex. State President of Samajik Nyay Morcha Bhartiya Janta Party U.P.",TRUE,2018-09-19T14:25:03+00:00,366,38,497,0,0,475,,FALSE,https://pbs.twimg.com/profile_images/1477303156493066245/7_N5-GEr_normal.jpg,https://pbs.twimg.com/profile_banners/1042419301557272578/1537368159,BahoranLMaurya,bjp,BRL
50,SARDAR KHAN,BHOJIPURA,120,GEN,2,4,yes,BAREILLY,2.5,378655,FALSE,BHOJIPURA,3998,590,1963,0.23,10th Pass,5,0,INC,3482,National Party,0,4,FALSE,TRUE,FALSE,M,ROHILKHAND,Business,"Real Estate or Builder or Developer or Construction, Rent",Agriculture,,TRUE,68.73,260250,0.75,1963,TRUE,AEUP112774,sardar_khan5,1155451225548054528,sardar khan,राजनेता और पूर्व प्रत्याशी 120 भोजीपुरा विधानसभा (उप्र) और पूर्व जिला पंचायत सदस्य भोजीपुरा ब्लॉक बरेली विचारधारा गांधीवादी,FALSE,2019-07-28T12:13:34+00:00,23,65,262,251,0,0,"Bareilly, India",FALSE,https://pbs.twimg.com/profile_images/1290629560153673728/17zMe-vd_normal.jpg,,sardar_khan5,inc,BRL
51,JANAK PRASAD,FARIDPUR,122,SC,1,4,yes,BAREILLY,2.5,328292,FALSE,,,121,347,0.06,10th Pass,12,0,AAAP,13,State-based Party,0,11,FALSE,,,M,ROHILKHAND,Business,,,,FALSE,62.02,203607,0.17,347,TRUE,AEUP2025746,JanakPrasad_,1291639104162021376,Janak Prasad,Distt Incharge Aam Aadmi Party Bareilly U P,FALSE,2020-08-07T07:36:24+00:00,366,1274,608,134,0,169,Bareilly,FALSE,https://pbs.twimg.com/profile_images/1473996581644869634/mxb019cV_normal.jpg,https://pbs.twimg.com/profile_banners/1291639104162021376/1642424212,JanakPrasad_,aap,BRL
50,DR. RAGHAVENDRA SHARMA,BITHARI CHAINPUR,123,GEN,1,4,no,BAREILLY,2.56,395203,FALSE,,,15841,115417,6.39,Post Graduate,14,1,BJP,1605,National Party,0,1,FALSE,,,M,ROHILKHAND,Liberal Profession or Professional,Doctor,Salaried Work or Employed,Qualified Professional,FALSE,62.76,248030,46.53,115417,TRUE,AEUP2025763,DrRaghvendrashr,857252943287820288,Dr. Raghvendra Sharma,"प्रदेश कार्यालय मंत्री, भाजपा म.प्र.                  पूर्व अध्यक्ष, बाल अधिकार संरक्षण आयोग म.प्र. शासन,",FALSE,2017-04-26T15:20:03+00:00,1776,222,1086,839,0,704,"Bhopal, India",FALSE,https://pbs.twimg.com/profile_images/1299643539832233984/GzM57Bjd_normal.jpg,https://pbs.twimg.com/profile_banners/857252943287820288/1625291640,DrRaghvendrashr,bjp,BRL
32,ARVIND YADAV,PILIBHIT,127,GEN,1,4,yes,PILIBHIT,2.27,381536,FALSE,,,368,916,0.14,5th Pass,9,0,Sarv Samaj Party,25012,Local Party,0,6,FALSE,,,M,ROHILKHAND,Labourer or Daily Wage,,,,FALSE,68.41,261009,0.35,916,TRUE,AEUP2026532,Arvindmyuth,4728415356,Arvind Yadav,National Vice President smajwadi yuth bigred,FALSE,2016-01-08T13:21:22+00:00,1514,1791,351,814,0,156,Bazpur uttrakhand,FALSE,https://pbs.twimg.com/profile_images/1428234390446948355/3wB_judq_normal.jpg,,Arvindmyuth,sp,KAN
46,HEMRAJ VERMA,BARKHERA,128,GEN,4,4,no,PILIBHIT,2,325103,FALSE,BARKHERA,7425,60916,70299,25.61,Graduate,9,1,SP,7425,State-based Party,0,2,TRUE,TRUE,TRUE,M,ROHILKHAND,Agriculture,,,,FALSE,73.17,237878,29.55,70299,TRUE,AEUP101644,hemrajvermapbt,915880469849362432,Hemraj Verma,"Gram Pradhan 2000-05, MLA 16th Vidhan Sabha UP 2012-17, Ex.Minister Food & Supply UP, Candidate 26 Pilibhit Loksabha 2019 2nd place 4.5 lakh vote, Mo-9761298885",FALSE,2017-10-05T10:04:55+00:00,3191,293,1713,3262,0,753,pilibhit uttar pradesh india,FALSE,https://pbs.twimg.com/profile_images/1251953742196412418/4Ik6SMiR_normal.jpg,https://pbs.twimg.com/profile_banners/915880469849362432/1523180840,hemrajvermapbt,sp,PIL
39,DEEPTI VERMA,MAHOLI,145,GEN,1,4,yes,SITAPUR,2.7,380012,FALSE,,,89,985,0.04,Graduate,15,0,AAAP,13,State-based Party,0,9,FALSE,,,F,AVADH,Other,,,,FALSE,65.92,250504,0.39,985,TRUE,AEUP2026644,DeeptiVermaAAP,1211679782645067778,Deepti Verma,महिला विंग प्रदेश उपाध्यक्ष @AAPUttarPradesh,FALSE,2019-12-30T16:05:57+00:00,1488,338,1005,1047,1,450,Maholi Sitapur,FALSE,https://pbs.twimg.com/profile_images/1403027801184247810/IMJe_UDq_normal.jpg,https://pbs.twimg.com/profile_banners/1211679782645067778/1607620165,DeeptiVermaAAP,aap,SIT
46,ISHWAR DAYAL PASWAN,PURANPUR,129,SC,1,4,yes,PILIBHIT,2.44,385699,FALSE,,,511,2054,0.19,Graduate Professional,11,0,INC,3482,National Party,0,5,FALSE,,,M,ROHILKHAND,Liberal Profession or Professional,Lawyer,Agriculture,,FALSE,69.53,268177,0.77,2054,TRUE,AEUP2026554,IshwarDayalPas1,1365648485832298496,Ishwar Dayal Paswan,129bidhansabha.pirbhari Congress partypilibhit.puranpur  jila mahasachiv jila Congress pilibhit,FALSE,2021-02-27T13:03:15+00:00,44,60,30,144,0,7,,FALSE,https://pbs.twimg.com/profile_images/1365648945469300740/lolf-ZI__normal.jpg,,IshwarDayalPas1,inc,PIL
69,Santram Singh Chauhan,JALALABAD,132,GEN,1,4,yes,SHAHJAHANPUR,2.44,367579,FALSE,,,41,1301,0.02,Graduate Professional,8,0,AAAP,13,State-based Party,0,4,FALSE,,,M,ROHILKHAND,Agriculture,,,,FALSE,58.95,216688,0.6,1301,TRUE,AEUP2025817,SrsinghAAP,1446491697794273283,Santram Singh Chauhan,आप प्रत्याशी/प्रभारी 132 जलालाबाद विधानसभा,FALSE,2021-10-08T15:04:46+00:00,21,70,304,64,0,230,Jalalabad uttar pradesh,FALSE,https://pbs.twimg.com/profile_images/1463094992600064004/cJh2KxQk_normal.jpg,https://pbs.twimg.com/profile_banners/1446491697794273283/1641550288,SrsinghAAP,aap,SHJ
35,Pradeep Singh,DADRAUL,136,GEN,1,4,yes,SHAHJAHANPUR,2.63,356605,FALSE,,,0,246,0,12th Pass,14,0,RSPS,6792,Local Party,0,15,FALSE,,,M,ROHILKHAND,Business,Transport,,,FALSE,62.83,224055,0.11,246,TRUE,AEUP2025868,PradeepFreeSoul,1203643766,Pradeep Singh,"भारतीय By HEART, Proud to be HINDU.
लिबरल और सेक्युलर दूर रहना.
जय श्री राम हर हर महादेव.",FALSE,2013-02-21T09:24:19+00:00,6666,6837,28455,18177,1,132,,FALSE,https://pbs.twimg.com/profile_images/1253914343348920321/woSsCamm_normal.jpg,,PradeepFreeSoul,aap,SAM
65,Arvind Giri,GOLA GOKRANNATH,139,GEN,6,4,no,LAKHIMPUR KHERI,2.56,397542,TRUE,GOLA GOKRANNATH,1605,29294,126534,11.27,Graduate Professional,7,5,BJP,1605,National Party,0,1,TRUE,TRUE,TRUE,M,AVADH,Agriculture,,,,FALSE,65.4,259993,48.67,126534,TRUE,AEUP103577,ArvindgiriMLA,1148123479071309824,Arvind Giri,"4 Term:-विधायक - 139 - गोला, लखीमपुर, उत्तर प्रदेश |",TRUE,2019-07-08T06:55:43+00:00,3196,169,1071,2309,1,362,"Gola Gokarannath, India",FALSE,https://pbs.twimg.com/profile_images/1481632768551698440/bRDTvsfL_normal.jpg,https://pbs.twimg.com/profile_banners/1148123479071309824/1623645003,ArvindgiriMLA,bjp,LAK
67,Prahlad Patel,GOLA GOKRANNATH,139,GEN,1,4,yes,LAKHIMPUR KHERI,2.56,397542,FALSE,,,1540,3513,0.59,Graduate,7,0,INC,3482,National Party,0,4,FALSE,,,M,AVADH,Agriculture,,,,FALSE,65.4,259993,1.35,3513,TRUE,AEUP2026589,_Prahlad_Patel,1211294185317208065,Prahlad Patel,"अध्यक्ष- जिला कांग्रेस कमेटी 
लखीमपुर खीरी",FALSE,2019-12-29T14:37:43+00:00,116,37,50,127,0,22,,FALSE,https://pbs.twimg.com/profile_images/1211295548092891136/oCZ2xHal_normal.jpg,,_Prahlad_Patel,inc,LAK
48,SHASHANK TRIVEDI,MAHOLI,145,GEN,2,4,no,SITAPUR,2.7,380012,TRUE,MAHOLI,1605,12172,112040,4.86,Graduate Professional,15,2,BJP,1605,National Party,0,1,TRUE,TRUE,TRUE,M,AVADH,Agriculture,,,,FALSE,65.92,250504,44.73,112040,TRUE,AEUP200502,mlashashank,859294761307557889,Shashank Trivedi,विधायक (145 - महोली विधानसभा),TRUE,2017-05-02T06:33:30+00:00,3573,460,340,773,1,250,"Maholi, India",FALSE,https://pbs.twimg.com/profile_images/859297401756168192/8wW8_qi__normal.jpg,https://pbs.twimg.com/profile_banners/859294761307557889/1493957802,mlashashank,bjp,SIT
70,Radhey Shyam Jaiswal,SITAPUR,146,GEN,6,4,no,SITAPUR,2.7,401090,FALSE,SITAPUR,7425,81108,98096,34.88,8th Pass,14,4,SP,7425,State-based Party,0,2,TRUE,TRUE,TRUE,M,AVADH,Agriculture,,,,FALSE,57.98,232552,42.18,98096,TRUE,AEUP103645,MLARadheyShyam,1375087246294937607,Radhey Shyam Jaiswal,"चेयरमैन, नगर पालिका परिषद सीतापुर | पूर्व विधायक (1996-2017) | समाजवादी विचारधारा | मुलायमवादी",FALSE,2021-03-25T14:08:49+00:00,673,768,968,422,0,739,"Sitapur, India",FALSE,https://pbs.twimg.com/profile_images/1430774460097994752/svXF9wMv_normal.jpg,https://pbs.twimg.com/profile_banners/1375087246294937607/1621941527,MLARadheyShyam,sp,SIT
50,Shamina Shafiq,SITAPUR,146,GEN,1,4,yes,SITAPUR,2.7,401090,FALSE,,,1660,2886,0.71,Graduate,14,0,INC,3482,National Party,0,5,FALSE,,,F,AVADH,Education,"College Professor or Lecturer, Home Teacher or Tuition",,,FALSE,57.98,232552,1.24,2886,TRUE,AEUP2026661,shaminaaaa,106380455,shamina shafiq,"General Secretary AIMC, ExMember, National Commission for Women ,Public Speaker, Endorse Equality.Feminism.Human Rights. Social Justice. Peace.",TRUE,2010-01-19T11:06:40+00:00,15152,981,11217,39290,15,2323,"Sitapur, Uttar Pradesh",FALSE,https://pbs.twimg.com/profile_images/1451051939597193217/bpuXpkao_normal.jpg,https://pbs.twimg.com/profile_banners/106380455/1512976947,shaminaaaa,inc,SIT
50,SURESH RAHI,HARGAON,147,SC,2,4,no,SITAPUR,2.44,327480,TRUE,HARGAON,1605,38160,116691,17.16,Post Graduate,9,2,BJP,1605,National Party,0,1,TRUE,TRUE,TRUE,M,AVADH,Business,Transport,Agriculture,,FALSE,67.92,222425,52.46,116691,TRUE,AEUP200512,captSureshRahi,2692071157,Suresh Rahi,"विधायक 
147 विधानसभा हरगाव",TRUE,2014-07-30T07:03:17+00:00,367,50,159,202,0,39,,FALSE,https://pbs.twimg.com/profile_images/804531789951684608/Ace7bZ0E_normal.jpg,https://pbs.twimg.com/profile_banners/2692071157/1575479663,captSureshRahi,bjp,SIT
46,AFZAAL KAUSAR,BISWAN,149,GEN,2,4,no,SITAPUR,2.7,338749,FALSE,BISWAN,7425,71450,95536,30.17,Post Graduate,12,0,SP,7425,State-based Party,0,2,TRUE,TRUE,TRUE,M,AVADH,Labourer or Daily Wage,,Agriculture,,FALSE,69.9,236786,40.35,95536,TRUE,AEUP201183,KausarAfzaal,725558848749072384,Afzaal Kausar,"“मिरी दुआओं का सूरज ज़ुरूर निकलेगा............... सियाह रात के सीने से नूर निकलेगा” @samajwadiparty M.L.A.Candidate(2017)149,Biswan Sitapur",FALSE,2016-04-28T05:34:44+00:00,1199,269,678,0,0,231,"Uttar Pradesh, India",FALSE,https://pbs.twimg.com/profile_images/1297036256530927617/CZMQ1arH_normal.jpg,https://pbs.twimg.com/profile_banners/725558848749072384/1506434751,KausarAfzaal,sp,SIT
49,USHA MAURYA,HUSAINGANJ,242,GEN,2,4,no,FATEHPUR,2.63,305084,FALSE,HUSAINGANJ,3482,25181,91884,13.37,12th Pass,7,1,SP,7425,State-based Party,0,1,TRUE,TRUE,FALSE,F,DOAB,Business,,Agriculture,,TRUE,61.74,188359,48.78,91884,TRUE,GEUP12642,ushamauryasp,1363181284248285185,Usha Maurya,"Politician, Social Worker, Esteemed member of Samajwadi Party",FALSE,2021-02-20T17:38:56+00:00,65,9,56,16,0,13,"Fatehpur, India",FALSE,https://pbs.twimg.com/profile_images/1363182276012466176/Mue5MsbQ_normal.jpg,https://pbs.twimg.com/profile_banners/1363181284248285185/1613843402,ushamauryasp,sp,FTH
39,Nitin Agarwal,HARDOI,156,GEN,3,4,no,HARDOI,2.38,417841,TRUE,HARDOI,7425,42411,126750,17.8,Post Graduate,8,3,BJP,1605,National Party,0,1,TRUE,TRUE,FALSE,M,AVADH,Business,Rent,Agriculture,,TRUE,57.03,238295,53.19,126750,TRUE,AEUP103753,nitinagarwal_n,272516087,Nitin Agarwal,"Ex-Deputy Speaker, Uttar Pradesh Assembly.

Ex-MLA, Hardoi Sadar.

Ex-State Minister/ Health& Family Welfare/ MSME & Export Promotion(IC) Govt of Uttar Pradesh.",TRUE,2011-03-26T17:34:19+00:00,9115,277,10260,4623,6,1636,"Hardoi, India",FALSE,https://pbs.twimg.com/profile_images/782926176499163136/vPVtW5jb_normal.jpg,https://pbs.twimg.com/profile_banners/272516087/1642659533,nitinagarwal_n,bjp,HAR
55,Anil Verma,HARDOI,156,GEN,2,4,no,HARDOI,2.38,417841,FALSE,BALAMAU,7425,63766,84339,26.76,Graduate,8,1,SP,7425,State-based Party,0,2,FALSE,FALSE,TRUE,M,AVADH,Agriculture,,Social Work,,FALSE,57.03,238295,35.39,84339,TRUE,AEUP68330,AnilVermaSP,1445246891537534977,Anil Verma,"पूर्व विधायक, लहरपुर विधानसभा | समाजवादी पार्टी",FALSE,2021-10-05T04:38:57+00:00,55,23,700,10,0,681,"सितापुर, भारत",FALSE,https://pbs.twimg.com/profile_images/1445247373240725504/3Sg1jN9S_normal.jpg,https://pbs.twimg.com/profile_banners/1445246891537534977/1634533943,AnilVermaSP,sp,SIT
63,Rampal Verma,BALAMAU,160,SC,6,4,no,HARDOI,3.23,348546,TRUE,BALAMAU,1605,26244,81994,13.71,Post Graduate,9,4,BJP,1605,National Party,0,1,TRUE,TRUE,TRUE,M,AVADH,Agriculture,,,,FALSE,54.91,191387,42.84,81994,TRUE,AEUP119553,Rampalverma160,1064522509234696193,Rampal verma,"MEMBER OF LEGISLATIVE ASSEMBLEY, EX Minister ,BALAMAU 160, HARDOI ,UP BJP",TRUE,2018-11-19T14:15:18+00:00,101,56,35,18,0,33,"Hardoi, India",FALSE,https://pbs.twimg.com/profile_images/1064524050112880640/Bid1PfNX_normal.jpg,https://pbs.twimg.com/profile_banners/1064522509234696193/1596300629,Rampalverma160,bjp,HAR
46,Sunil Arkvanshi,SANDILA,161,GEN,1,4,yes,HARDOI,2.78,342339,FALSE,,,20983,24655,10.26,Graduate,10,0,SBSP,18721,Local Party,0,3,FALSE,,,M,AVADH,Business,,,,FALSE,59.72,204445,12.06,24655,TRUE,AEUP2026810,SunilArkvanshii,1189157050971934722,Sunil Arkvanshi,"Candidate 161 Sandila Assembly 2022,
President-Uttar Pradesh, Suheldev Bharatiya Samaj Party @SBSP4INDIA  
Former Member State Integration Council @upgovt",TRUE,2019-10-29T12:28:39+00:00,13699,8452,2772,2512,7,479,"Sandila, India",FALSE,https://pbs.twimg.com/profile_images/1483813743125745671/rhKzuMhV_normal.jpg,https://pbs.twimg.com/profile_banners/1189157050971934722/1643014567,SunilArkvanshii,sp,HAR
51,Shrikant Katiyar,BANGARMAU,162,GEN,2,4,no,UNNAO,2.78,358322,TRUE,BANGARMAU,1605,15793,90980,7.76,Post Graduate,10,2,BJP,1605,National Party,0,1,TRUE,TRUE,TRUE,M,AVADH,Business,,Salaried Work or Employed,,FALSE,56.8,203527,44.7,90980,TRUE,AEUP2029293,KatiyarSrikant,1095220552623509504,Srikant Katiyar,विधायक 162 बांगरमऊ विधानसभा ( उन्नाव ),FALSE,2019-02-12T07:18:22+00:00,1132,291,1910,889,1,1662,,FALSE,https://pbs.twimg.com/profile_images/1435911937930379266/tzJ3sDKf_normal.jpg,https://pbs.twimg.com/profile_banners/1095220552623509504/1620822456,KatiyarSrikant,bjp,UNN
55,Arti Bajpai,BANGARMAU,162,GEN,4,4,yes,UNNAO,2.78,358322,FALSE,BANGARMAU,3482,3900,5285,1.92,Post Graduate,10,0,INC,3482,National Party,0,4,TRUE,TRUE,TRUE,F,AVADH,Business,Rent,Agriculture,,FALSE,56.8,203527,2.6,5285,TRUE,AEUP107780,artibajpai_inc,915226594892906496,Arti Bajpai,"President , District Congress Committee, Unnao |Senior VP UP Mahila Congress|Ex President Unnao City Congress Committe| Ex candidate Bangarmau",FALSE,2017-10-03T14:46:39+00:00,1551,408,4356,6820,4,1209,,FALSE,https://pbs.twimg.com/profile_images/1481876995797839874/Yt-bKFoz_normal.jpg,https://pbs.twimg.com/profile_banners/915226594892906496/1634026192,artibajpai_inc,inc,UNN
54,SHANKAR LAL GAUTAM,SAFIPUR,163,SC,1,4,yes,UNNAO,2.5,346917,FALSE,,,368,1504,0.19,Graduate,7,0,INC,3482,National Party,0,5,FALSE,,,M,AVADH,Business,,Agriculture,,FALSE,56.94,197535,0.76,1504,TRUE,AEUP2026832,gaut_lal,820598061722468352,Shankar Lal Gautam,Member All India Congress Committee,FALSE,2017-01-15T11:46:38+00:00,171,218,240,1549,0,87,"Unnao, India",FALSE,https://pbs.twimg.com/profile_images/1364472393071124481/M5ulwkTW_normal.jpg,,gaut_lal,inc,UNN
45,Asha Singh,UNNAO,165,GEN,1,4,yes,UNNAO,2.38,411559,FALSE,,,130,1555,0.05,Illiterate,10,0,INC,3482,National Party,0,5,FALSE,,,F,AVADH,Agriculture,,,,FALSE,59.62,245372,0.63,1555,TRUE,AEUP2026852,INCAshaSingh,1481502328339693570,Asha Singh,"प्रत्याशी उन्नाव सदर विधानसभा, उत्तर प्रदेश कांग्रेस",FALSE,2022-01-13T05:44:48+00:00,4971,4,23,25,2,21,"Unnao, India",FALSE,https://pbs.twimg.com/profile_images/1481507896286679041/Du17mpJm_normal.jpg,https://pbs.twimg.com/profile_banners/1481502328339693570/1642078091,INCAshaSingh,inc,UNN
59,GOMTI YADAV,BAKSHI KAA TALAB,169,GEN,6,4,no,LUCKNOW,2.78,458473,FALSE,BAKSHI KAA TALAB,7425,84967,120134,26.63,Graduate,12,2,SP,7425,State-based Party,0,2,TRUE,TRUE,TRUE,M,AVADH,Business,Real Estate or Builder or Developer or Construction,Agriculture,,FALSE,69.59,319052,37.65,120134,TRUE,AEUP102099,gomtiyadavbkt,963739483655909377,gomti yadav,"पूर्व विधायक 169 बख्शी का तालाब 
लखनऊ",FALSE,2018-02-14T11:39:33+00:00,203,20,155,188,0,70,"Lucknow, India",FALSE,https://pbs.twimg.com/profile_images/1056425808519159809/SDWm9Jqt_normal.jpg,https://pbs.twimg.com/profile_banners/963739483655909377/1519896766,gomtiyadavbkt,sp,LCK
32,LALAN KUMAR,BAKSHI KAA TALAB,169,GEN,1,4,yes,LUCKNOW,2.78,458473,FALSE,,,6852,9056,2.15,Post Graduate,12,0,INC,3482,National Party,0,4,FALSE,,,M,AVADH,Other,,,,FALSE,69.59,319052,2.84,9056,TRUE,AEUP2026894,LalanKumarINC,1916536332,Lalan Kumar,"MLA Candidate-Bakshi Kaa Talab (169) Assembly Constituency | Convener-Department of Media & Communications, UPCC",TRUE,2013-09-29T08:23:51+00:00,6199,1618,43375,25151,13,11639,"Lucknow, Uttar Pradesh",FALSE,https://pbs.twimg.com/profile_images/1426427995246383105/Glz0YMDB_normal.jpg,https://pbs.twimg.com/profile_banners/1916536332/1590405776,LalanKumarINC,inc,LCK
58,RAJIV BAKSHI,LUCKNOW WEST,171,GEN,1,4,yes,LUCKNOW,2.33,443163,FALSE,,,566,1294,0.22,Post Graduate,11,0,AAAP,13,State-based Party,0,6,FALSE,,,M,AVADH,Business,Private Company,,,FALSE,58.29,258320,0.5,1294,TRUE,AEUP2026914,rajivbakshi63,331597415,Rajiv Bakshi,Indian,FALSE,2011-07-08T12:29:10+00:00,432,169,507,637,0,70,Lucknow,FALSE,https://pbs.twimg.com/profile_images/1478903066153734146/SbfmjWB1_normal.jpg,https://pbs.twimg.com/profile_banners/331597415/1463766901,rajivbakshi63,aap,LCK
54,Dr. Neeraj Bora,LUCKNOW NORTH,172,GEN,4,4,no,LUCKNOW,2.27,464258,TRUE,LUCKNOW NORTH,1605,33953,139159,13,Post Graduate,13,2,BJP,1605,National Party,0,1,TRUE,TRUE,TRUE,M,AVADH,Liberal Profession or Professional,Doctor,Education,College Professor or Lecturer,FALSE,56.24,261099,53.3,139159,TRUE,AEUP102141,DrNeerajBora,81054087,Dr Neeraj Bora,"MLA (Lucknow North Constituency) 
Bhartiya Janta Party (MBBS. MBA) tweets Personal views, RT not endorse",TRUE,2009-10-09T07:33:32+00:00,8003,233,6363,6956,10,2683,"Lucknow, India",FALSE,https://pbs.twimg.com/profile_images/1483671402150793220/bO58H7b9_normal.jpg,https://pbs.twimg.com/profile_banners/81054087/1642401975,DrNeerajBora,bjp,LCK
41,Sanjay Singh Rana,LUCKNOW NORTH,172,GEN,2,4,yes,LUCKNOW,2.27,464258,FALSE,LUCKNOW NORTH,10809,41,247,0.02,Graduate,13,0,Bhartiya Sarvdharm Party,25088,Local Party,0,9,TRUE,TRUE,FALSE,M,AVADH,Small Business or Self-employed,Self-employed,,,FALSE,56.24,261099,0.09,247,TRUE,AEUP102144,SanjayAzadSln,328941811,Sanjay Singh AAP,#आमआदमी के साथ एक आम आदमी।,TRUE,2011-07-04T09:11:54+00:00,1806006,463,47602,41035,809,5154,Delhi / Sultanpur UP,FALSE,https://pbs.twimg.com/profile_images/1393901965474627584/SlncDCUc_normal.jpg,https://pbs.twimg.com/profile_banners/328941811/1612248393,SanjayAzadSln,bjp,AMT
46,SADAF JAFAR,LUCKNOW CENTRAL,174,GEN,1,4,yes,LUCKNOW,2.22,371829,FALSE,,,1967,2927,0.93,Graduate Professional,13,0,INC,3482,National Party,0,4,FALSE,,,F,AVADH,Other,,,,FALSE,56.63,210567,1.39,2927,TRUE,AEUP2026958,sadafjafar,78940377,Sadaf Jafar,"She/Her. 
National Coordinator All India Mahila Congress; ex- spokesperson UPCC; Social Political Human Rights activist; Actor; Poet; Teacher and a proud mother",FALSE,2009-10-01T16:12:17+00:00,32093,7567,10069,34466,15,1704,"Lucknow, India",FALSE,https://pbs.twimg.com/profile_images/1475605021551067138/kGL-MgJZ_normal.jpg,https://pbs.twimg.com/profile_banners/78940377/1640931854,sadafjafar,inc,LCK
